HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2459507.78423,2021-10-20.2821589,bD,1.53,16.541,>16.541,99.990,0.548,0.176,g
2459507.78548,2021-10-20.2834181,bD,1.48,16.724,>16.724,99.990,0.565,0.148,g
2459508.56957,2021-10-21.0675671,bl,1.53,16.082,>16.082,99.990,0.644,0.268,g
2459508.57081,2021-10-21.0688053,bl,1.47,15.757,>15.757,99.990,0.350,0.361,g
2459508.57206,2021-10-21.0700550,bl,1.60,15.914,>15.914,99.990,-0.076,0.313,g
2459509.64558,2021-10-22.1436582,bt,1.51,16.516,>16.516,99.990,0.369,0.180,g
2459509.64682,2021-10-22.1449024,bt,1.47,16.479,>16.479,99.990,0.822,0.186,g
2459509.64806,2021-10-22.1461410,bt,1.53,16.457,>16.457,99.990,0.898,0.190,g
2459510.70780,2021-10-23.2059734,bt,1.52,16.392,>16.392,99.990,0.716,0.201,g
2459510.70906,2021-10-23.2072188,bt,1.52,16.485,>16.485,99.990,0.257,0.185,g
2459510.71030,2021-10-23.2084677,bt,1.54,16.397,>16.397,99.990,0.477,0.201,g
2459510.71941,2021-10-23.2175752,bt,1.48,16.208,>16.208,99.990,0.376,0.239,g
2459510.72065,2021-10-23.2188211,bt,1.48,16.304,>16.304,99.990,0.580,0.219,g
2459510.72191,2021-10-23.2200664,bt,1.53,16.406,>16.406,99.990,-0.146,0.199,g
2459511.71405,2021-10-24.2122984,bt,1.41,16.470,>16.470,99.990,0.605,0.188,g
2459511.71529,2021-10-24.2135416,bt,1.53,16.573,>16.573,99.990,0.395,0.171,g
2459511.71654,2021-10-24.2147907,bt,1.47,16.614,>16.614,99.990,0.298,0.164,g
2459513.28208,2021-10-25.7804571,bp,1.49,17.418,17.398,0.215,0.399,0.078,g
2459513.28332,2021-10-25.7816960,bp,1.48,17.317,17.262,0.209,0.452,0.086,g
2459513.28456,2021-10-25.7829296,bp,1.51,17.496,17.387,0.198,0.403,0.073,g
2459514.27929,2021-10-26.7777438,bp,2.02,17.284,>17.284,99.990,0.300,0.089,g
2459514.28052,2021-10-26.7789755,bp,1.66,17.175,16.892,0.169,0.636,0.098,g
2459514.28176,2021-10-26.7802162,bp,1.67,17.204,>17.204,99.990,0.302,0.095,g
2459516.79033,2021-10-29.2890032,bD,1.47,16.519,>16.519,99.990,0.091,0.179,g
2459516.79160,2021-10-29.2902673,bD,1.47,16.786,>16.786,99.990,0.366,0.140,g
2459516.79286,2021-10-29.2915289,bD,1.46,17.356,16.925,0.147,0.617,0.083,g
2459518.75848,2021-10-31.2573081,bD,1.47,17.680,17.263,0.149,0.452,0.062,g
2459518.75974,2021-10-31.2585722,bD,1.46,17.733,17.160,0.129,0.497,0.059,g
2459518.76101,2021-10-31.2598366,bD,1.52,17.613,16.903,0.114,0.629,0.065,g
2459520.65664,2021-11-02.1556273,bt,1.50,17.496,17.389,0.199,0.402,0.073,g
2459520.65787,2021-11-02.1568622,bt,1.50,17.356,17.114,0.175,0.518,0.083,g
2459520.65909,2021-11-02.1580841,bt,1.53,17.535,17.087,0.145,0.531,0.070,g
2459520.66628,2021-11-02.1652731,bt,1.51,17.475,17.056,0.149,0.547,0.074,g
2459520.66752,2021-11-02.1665134,bt,1.51,17.425,17.333,0.201,0.424,0.078,g
2459520.66876,2021-11-02.1677531,bt,1.51,17.368,>17.368,99.990,0.299,0.082,g
2459522.74876,2021-11-04.2479280,bD,1.58,17.744,17.041,0.115,0.554,0.058,g
2459522.75004,2021-11-04.2492015,bD,1.59,17.643,17.292,0.159,0.440,0.064,g
2459522.75129,2021-11-04.2504594,bD,1.62,17.679,16.859,0.103,0.655,0.062,g
2459523.58697,2021-11-05.0862173,bl,1.46,16.003,>16.003,99.990,0.431,0.288,g
2459523.58821,2021-11-05.0874579,bl,1.51,16.510,>16.510,99.990,0.466,0.181,g
2459523.58945,2021-11-05.0886978,bl,1.57,14.691,>14.691,99.990,-0.770,0.966,g
2459525.70170,2021-11-07.2011271,bD,2.04,17.368,17.189,0.186,0.484,0.082,g
2459525.70295,2021-11-07.2023841,bD,2.03,17.555,17.211,0.160,0.474,0.069,g
2459525.70422,2021-11-07.2036414,bD,2.05,17.511,17.372,0.193,0.408,0.072,g
2459525.74017,2021-11-07.2396038,bD,1.52,17.588,17.228,0.157,0.466,0.067,g
2459525.74142,2021-11-07.2408472,bD,1.63,17.718,17.359,0.158,0.413,0.059,g
2459525.74267,2021-11-07.2420916,bD,1.60,17.744,17.019,0.112,0.566,0.058,g
2459527.58162,2021-11-09.0812077,bt,2.25,99.990,99.990,99.990,99.990,99.990,g
2459527.62457,2021-11-09.1241572,bt,1.54,14.120,>14.120,99.990,-0.612,1.634,g
2459527.62579,2021-11-09.1253723,bt,1.47,14.329,>14.329,99.990,2.972,1.347,g
2459527.62701,2021-11-09.1266057,bt,1.58,14.054,>14.054,99.990,0.069,1.735,g
2459529.28828,2021-11-10.7880151,bp,1.51,16.628,>16.628,99.990,0.201,0.162,g
2459529.28952,2021-11-10.7892534,bp,1.49,15.388,>15.388,99.990,0.845,0.508,g
2459529.29078,2021-11-10.7905222,bp,1.47,16.615,>16.615,99.990,0.252,0.164,g
2459529.58156,2021-11-11.0813232,bH,1.47,16.207,>16.207,99.990,0.423,0.239,g
2459529.58287,2021-11-11.0826317,bH,1.44,16.182,>16.182,99.990,1.191,0.245,g
2459529.58416,2021-11-11.0839197,bH,1.39,16.215,>16.215,99.990,0.197,0.237,g
2459530.63841,2021-11-12.1382674,bt,1.50,16.914,>16.914,99.990,0.623,0.125,g
2459530.63968,2021-11-12.1395267,bt,1.52,16.839,>16.839,99.990,0.539,0.133,g
2459530.64092,2021-11-12.1407638,bt,1.47,16.877,>16.877,99.990,0.335,0.129,g
2459532.58449,2021-11-14.0845150,bt,1.54,16.596,>16.596,99.990,0.553,0.167,g
2459532.58572,2021-11-14.0857458,bt,1.47,16.674,>16.674,99.990,0.303,0.155,g
2459532.58696,2021-11-14.0869857,bt,1.50,16.647,>16.647,99.990,0.774,0.159,g
2459533.30609,2021-11-14.8061696,bp,1.49,15.892,>15.892,99.990,0.710,0.319,g
2459535.61290,2021-11-17.1131826,bt,1.57,16.295,>16.295,99.990,0.152,0.220,g
2459535.61413,2021-11-17.1144092,bt,1.53,16.463,>16.463,99.990,0.504,0.189,g
2459535.61535,2021-11-17.1156280,bt,1.51,16.475,>16.475,99.990,0.207,0.187,g
2459536.50902,2021-11-18.0093858,bl,2.24,15.290,>15.290,99.990,-1.150,0.556,g
2459536.51028,2021-11-18.0106332,bl,2.12,15.465,>15.465,99.990,-0.204,0.473,g
2459536.51152,2021-11-18.0118787,bl,2.12,15.630,>15.630,99.990,0.302,0.407,g
2459537.52896,2021-11-19.0294103,bl,1.48,15.774,>15.774,99.990,0.199,0.356,g
2459537.53019,2021-11-19.0306393,bl,1.53,15.633,>15.633,99.990,0.389,0.405,g
2459537.53143,2021-11-19.0318811,bl,1.51,15.818,>15.818,99.990,0.800,0.342,g
2459538.54865,2021-11-20.0491949,bl,1.62,15.555,>15.555,99.990,0.524,0.436,g
2459539.72572,2021-11-21.2263577,bD,1.40,17.011,16.956,0.209,0.599,0.114,g
2459539.72698,2021-11-21.2276186,bD,1.44,16.981,>16.981,99.990,0.379,0.117,g
2459539.72824,2021-11-21.2288806,bD,1.50,16.793,>16.793,99.990,0.563,0.139,g
2459540.54767,2021-11-22.0483827,bH,2.20,16.880,>16.880,99.990,0.597,0.129,g
2459540.54898,2021-11-22.0496944,bH,2.14,16.844,>16.844,99.990,0.409,0.133,g
2459543.70981,2021-11-25.2107967,bD,1.53,17.624,17.287,0.160,0.442,0.065,g
2459543.71108,2021-11-25.2120583,bD,1.49,17.659,17.177,0.141,0.489,0.063,g
2459543.71233,2021-11-25.2133163,bD,1.49,17.620,17.293,0.162,0.439,0.065,g
2459545.70209,2021-11-27.2032417,bD,1.66,17.683,17.257,0.148,0.454,0.061,g
2459545.70334,2021-11-27.2044997,bD,1.60,17.667,17.146,0.136,0.503,0.062,g
2459545.70461,2021-11-27.2057626,bD,1.62,17.667,17.378,0.168,0.406,0.062,g
2459551.72321,2021-12-03.2248583,bD,1.48,17.543,17.430,0.198,0.387,0.070,g
2459551.72447,2021-12-03.2261236,bD,1.45,17.597,17.347,0.174,0.418,0.066,g
2459552.58594,2021-12-04.0876597,bt,1.46,17.315,17.008,0.165,0.572,0.086,g
2459552.58718,2021-12-04.0889025,bt,1.47,17.551,>17.551,99.990,0.002,0.069,g
2459552.58841,2021-12-04.0901277,bt,1.51,17.367,16.933,0.147,0.612,0.082,g
2459556.53252,2021-12-08.0345563,bt,2.02,16.269,>16.269,99.990,0.621,0.226,g
2459556.53377,2021-12-08.0358050,bt,2.05,16.368,>16.368,99.990,0.499,0.206,g
2459556.53501,2021-12-08.0370444,bt,2.04,16.486,>16.486,99.990,0.424,0.185,g
2459564.55104,2021-12-16.0536939,bt,1.52,16.161,>16.161,99.990,0.293,0.249,g
2459564.55227,2021-12-16.0549240,bt,2.03,15.961,>15.961,99.990,0.481,0.300,g
2459564.55355,2021-12-16.0561964,bt,1.50,16.052,>16.052,99.990,0.861,0.276,g
2459565.54414,2021-12-17.0468666,bt,2.49,15.583,>15.583,99.990,-0.169,0.424,g
2459565.54535,2021-12-17.0480702,bt,2.43,15.862,>15.862,99.990,0.554,0.328,g
2459565.54659,2021-12-17.0493099,bt,2.45,16.060,>16.060,99.990,0.244,0.274,g
2459565.54780,2021-12-17.0505337,bt,2.43,15.979,>15.979,99.990,0.504,0.295,g
2459565.54901,2021-12-17.0517369,bt,2.43,15.906,>15.906,99.990,0.648,0.315,g
2459565.55022,2021-12-17.0529460,bt,2.37,15.999,>15.999,99.990,0.687,0.289,g
2459565.55146,2021-12-17.0541775,bt,2.31,16.006,>16.006,99.990,0.869,0.288,g
2459565.55268,2021-12-17.0554090,bt,2.33,16.142,>16.142,99.990,0.330,0.254,g
2459565.55390,2021-12-17.0566248,bt,2.36,15.783,>15.783,99.990,0.416,0.353,g
2459565.55511,2021-12-17.0578297,bt,2.34,15.162,>15.162,99.990,0.818,0.625,g
2459565.55631,2021-12-17.0590425,bt,2.33,15.509,>15.509,99.990,0.357,0.455,g
2459565.55756,2021-12-17.0602866,bt,2.31,15.364,>15.364,99.990,-1.002,0.520,g
2459565.55877,2021-12-17.0614968,bt,2.30,15.984,>15.984,99.990,-0.192,0.293,g
2459565.55997,2021-12-17.0627049,bt,2.34,16.023,>16.023,99.990,-0.015,0.283,g
2459565.56120,2021-12-17.0639305,bt,2.02,15.600,>15.600,99.990,0.340,0.418,g
2459565.56244,2021-12-17.0651678,bt,2.02,15.268,>15.268,99.990,-0.448,0.567,g
2459565.56365,2021-12-17.0663745,bt,2.10,14.332,>14.332,99.990,2.630,1.345,g
2459565.56485,2021-12-17.0675778,bt,2.20,99.990,99.990,99.990,99.990,99.990,g
2459565.58791,2021-12-17.0906387,bt,1.48,14.929,>14.929,99.990,1.093,0.776,g
2459565.58914,2021-12-17.0918644,bt,2.06,14.474,>14.474,99.990,2.391,1.180,g
2459565.59037,2021-12-17.0930969,bt,2.00,13.967,>13.967,99.990,1.638,1.880,g
2459570.54229,2021-12-22.0453628,bt,2.46,16.177,>16.177,99.990,0.372,0.246,g
2459570.54351,2021-12-22.0465942,bt,2.48,99.990,99.990,99.990,99.990,99.990,g
2459573.53944,2021-12-25.0427202,bt,2.23,99.990,99.990,99.990,99.990,99.990,g
2459574.53595,2021-12-26.0392900,bt,2.43,15.837,>15.837,99.990,0.397,0.336,g
2459574.53718,2021-12-26.0405144,bt,2.28,15.959,>15.959,99.990,0.914,0.300,g
2459651.15240,2022-03-12.6566976,bD,1.45,16.159,>16.159,99.990,-0.500,0.250,g
2459653.14909,2022-03-14.6532969,bD,1.47,16.517,>16.517,99.990,0.208,0.180,g
2459653.15034,2022-03-14.6545472,bD,1.55,16.306,>16.306,99.990,0.603,0.218,g
2459653.15159,2022-03-14.6557987,bD,1.58,16.101,>16.101,99.990,0.422,0.263,g
2459654.00218,2022-03-15.5063443,bt,1.47,16.381,>16.381,99.990,0.301,0.204,g
2459654.00341,2022-03-15.5075732,bt,1.51,16.109,>16.109,99.990,-0.000,0.262,g
2459654.00465,2022-03-15.5088153,bt,1.54,15.940,>15.940,99.990,-0.510,0.305,g
2459654.14546,2022-03-15.6496196,bD,1.49,16.696,>16.696,99.990,0.470,0.152,g
2459654.14672,2022-03-15.6508851,bD,1.51,16.584,>16.584,99.990,0.162,0.169,g
2459654.14799,2022-03-15.6521516,bD,1.57,16.353,>16.353,99.990,0.500,0.209,g
2459655.99927,2022-03-17.5033417,bt,2.12,15.806,>15.806,99.990,-0.976,0.346,g
2459656.00050,2022-03-17.5045682,bt,2.09,15.713,>15.713,99.990,-0.724,0.377,g
2459656.00174,2022-03-17.5058065,bt,2.08,15.694,>15.694,99.990,1.076,0.383,g
2459669.90881,2022-03-31.4121040,bH,2.16,16.536,>16.536,99.990,-0.328,0.176,g
2459669.91012,2022-03-31.4134115,bH,2.16,16.121,>16.121,99.990,0.029,0.259,g
2459669.91141,2022-03-31.4147024,bH,2.22,15.836,>15.836,99.990,-0.433,0.336,g
2459671.90315,2022-04-02.4063004,bH,1.52,17.052,>17.052,99.990,0.419,0.110,g
2459671.90445,2022-04-02.4076008,bH,1.50,16.906,>16.906,99.990,0.341,0.125,g
2459671.90574,2022-04-02.4088914,bH,1.47,16.841,>16.841,99.990,0.399,0.133,g
2459673.90498,2022-04-04.4080027,bl,1.49,16.941,>16.941,99.990,0.167,0.122,g
2459673.90623,2022-04-04.4092547,bl,1.51,16.898,>16.898,99.990,0.433,0.126,g
2459673.90747,2022-04-04.4104975,bl,1.46,16.750,>16.750,99.990,0.442,0.145,g
2459675.90730,2022-04-06.4101899,bl,1.46,17.031,>17.031,99.990,0.352,0.112,g
2459675.90855,2022-04-06.4114340,bl,1.49,16.944,16.935,0.218,0.611,0.121,g
2459675.90978,2022-04-06.4126723,bl,1.50,16.858,>16.858,99.990,0.221,0.131,g
2459677.97049,2022-04-08.4732340,bt,1.49,17.181,>17.181,99.990,0.439,0.097,g
2459677.97173,2022-04-08.4744721,bt,1.52,17.279,>17.279,99.990,0.295,0.089,g
2459677.97298,2022-04-08.4757206,bt,1.54,17.274,17.046,0.178,0.551,0.089,g
2459680.66625,2022-04-11.1687947,bp,1.58,15.573,>15.573,99.990,0.109,0.428,g
2459680.66751,2022-04-11.1700496,bp,1.57,15.579,>15.579,99.990,0.336,0.426,g
2459682.63912,2022-04-13.1415201,bp,1.55,17.011,16.745,0.171,0.728,0.114,g
2459682.64036,2022-04-13.1427641,bp,1.52,17.089,>17.089,99.990,0.461,0.106,g
2459682.64160,2022-04-13.1439988,bp,1.51,17.167,17.007,0.189,0.572,0.099,g
2459686.62599,2022-04-17.1280812,bp,2.02,14.792,>14.792,99.990,-0.421,0.880,g
2459686.62724,2022-04-17.1293336,bp,2.02,14.824,>14.824,99.990,-1.494,0.854,g
2459686.62847,2022-04-17.1305702,bp,2.00,15.072,>15.072,99.990,0.051,0.680,g
2459688.92936,2022-04-19.4312754,bt,1.55,16.010,>16.010,99.990,0.151,0.286,g
2459688.93059,2022-04-19.4325150,bt,1.51,15.888,>15.888,99.990,0.603,0.320,g
2459688.93183,2022-04-19.4337531,bt,1.51,15.986,>15.986,99.990,0.323,0.293,g
2459692.94815,2022-04-23.4497539,bt,1.48,16.867,16.849,0.216,0.661,0.130,g
2459692.94939,2022-04-23.4509929,bt,1.63,16.879,>16.879,99.990,0.388,0.129,g
2459692.95064,2022-04-23.4522395,bt,1.50,17.028,>17.028,99.990,0.500,0.112,g
2459696.04329,2022-04-26.5446438,bD,1.51,16.509,>16.509,99.990,0.666,0.181,g
2459696.04456,2022-04-26.5459083,bD,1.53,17.358,>17.358,99.990,0.405,0.083,g
2459696.04584,2022-04-26.5471807,bD,1.51,17.299,>17.299,99.990,0.397,0.087,g
2459697.05012,2022-04-27.5513783,bD,1.48,17.497,17.407,0.202,0.396,0.073,g
2459697.05139,2022-04-27.5526534,bD,1.51,17.606,17.232,0.155,0.465,0.066,g
2459697.05265,2022-04-27.5539127,bD,1.47,17.619,17.187,0.147,0.485,0.065,g
2459697.07719,2022-04-27.5784458,bD,1.51,17.605,17.169,0.147,0.493,0.066,g
2459697.07845,2022-04-27.5797108,bD,1.49,17.513,17.152,0.157,0.500,0.072,g
2459697.07972,2022-04-27.5809748,bD,1.49,17.800,16.997,0.104,0.577,0.055,g
2459698.88870,2022-04-29.3898103,bt,1.53,17.195,17.061,0.194,0.544,0.096,g
2459698.88996,2022-04-29.3910756,bt,1.55,17.280,17.091,0.184,0.529,0.089,g
2459698.89121,2022-04-29.3923268,bt,1.47,17.248,17.117,0.194,0.517,0.092,g
2459698.96318,2022-04-29.4642872,bt,1.50,16.944,>16.944,99.990,0.478,0.121,g
2459698.96443,2022-04-29.4655287,bt,1.51,16.874,>16.874,99.990,0.373,0.129,g
2459698.96567,2022-04-29.4667729,bt,1.54,16.766,>16.766,99.990,0.629,0.143,g
2459704.58961,2022-05-05.0902468,bp,1.64,17.035,>17.035,99.990,0.360,0.111,g
2459704.59093,2022-05-05.0915619,bp,1.51,17.049,>17.049,99.990,0.397,0.110,g
2459704.59215,2022-05-05.0927791,bp,1.54,16.961,>16.961,99.990,0.494,0.119,g
2459705.87720,2022-05-06.3777339,bH,1.47,14.432,>14.432,99.990,3.881,1.228,g
2459705.87850,2022-05-06.3790293,bH,1.51,99.990,99.990,99.990,99.990,99.990,g
2459705.87978,2022-05-06.3803077,bH,1.39,14.816,>14.816,99.990,-3.319,0.864,g
2459706.91971,2022-05-07.4201478,bl,1.51,17.269,17.195,0.205,0.481,0.090,g
2459706.92095,2022-05-07.4213859,bl,1.42,17.292,17.086,0.181,0.532,0.088,g
2459706.92219,2022-05-07.4226244,bl,1.51,17.249,>17.249,99.990,0.387,0.092,g
2459711.00591,2022-05-11.5059979,bD,1.60,16.871,16.827,0.211,0.675,0.130,g
2459711.00717,2022-05-11.5072629,bD,1.59,16.923,>16.923,99.990,0.447,0.124,g
2459711.00844,2022-05-11.5085269,bD,1.60,16.792,>16.792,99.990,0.556,0.139,g
2459711.82619,2022-05-12.3262099,bH,1.45,17.376,17.249,0.195,0.457,0.081,g
2459711.82750,2022-05-12.3275170,bH,1.41,17.366,17.172,0.183,0.491,0.082,g
2459711.82878,2022-05-12.3288037,bH,1.44,17.453,17.122,0.162,0.514,0.076,g
2459711.83884,2022-05-12.3388567,bl,1.49,17.318,17.210,0.198,0.474,0.086,g
2459711.84008,2022-05-12.3400981,bl,1.49,17.287,17.066,0.179,0.542,0.088,g
2459711.84133,2022-05-12.3413539,bl,1.49,17.512,>17.512,99.990,0.357,0.072,g
2459713.57981,2022-05-14.0796822,bp,1.51,16.194,>16.194,99.990,0.975,0.242,g
2459713.58105,2022-05-14.0809218,bp,1.51,16.074,>16.074,99.990,0.512,0.270,g
2459713.58229,2022-05-14.0821579,bp,1.54,16.134,>16.134,99.990,0.250,0.256,g
2459714.85665,2022-05-15.3564027,bt,1.57,16.080,>16.080,99.990,0.160,0.269,g
2459714.85792,2022-05-15.3576841,bt,1.52,15.855,>15.855,99.990,0.542,0.331,g
2459714.85922,2022-05-15.3589809,bt,1.49,15.985,>15.985,99.990,0.114,0.293,g
2459715.02336,2022-05-15.5231104,bD,1.58,16.607,>16.607,99.990,-0.060,0.165,g
2459715.02462,2022-05-15.5243701,bD,1.50,16.374,>16.374,99.990,0.678,0.205,g
2459715.02588,2022-05-15.5256355,bD,1.60,16.340,>16.340,99.990,0.360,0.211,g
2459715.55708,2022-05-16.0567858,bp,1.56,15.273,>15.273,99.990,0.450,0.565,g
2459715.55840,2022-05-16.0581003,bp,1.53,15.314,>15.314,99.990,0.859,0.544,g
2459715.55972,2022-05-16.0594297,bp,1.61,15.228,>15.228,99.990,-0.465,0.589,g
2459721.96916,2022-05-22.4683201,bD,1.55,17.160,>17.160,99.990,0.360,0.099,g
2459721.97041,2022-05-22.4695723,bD,1.50,17.165,>17.165,99.990,0.452,0.099,g
2459721.97167,2022-05-22.4708291,bD,1.50,17.161,>17.161,99.990,0.484,0.099,g
2459722.54126,2022-05-23.0403797,bp,1.49,16.347,>16.347,99.990,0.171,0.210,g
2459722.54250,2022-05-23.0416223,bp,1.48,16.548,>16.548,99.990,0.348,0.175,g
2459722.54374,2022-05-23.0428629,bp,1.52,16.337,>16.337,99.990,0.732,0.212,g
2459723.91138,2022-05-24.4103862,bH,1.42,16.369,>16.369,99.990,0.944,0.206,g
2459723.91268,2022-05-24.4116789,bH,1.36,17.135,>17.135,99.990,0.135,0.102,g
2459723.91398,2022-05-24.4129807,bH,1.45,16.999,>16.999,99.990,0.376,0.115,g
2459724.68846,2022-05-25.1873949,bp,1.52,15.859,>15.859,99.990,0.664,0.329,g
2459724.68971,2022-05-25.1886388,bp,1.53,16.019,>16.019,99.990,0.448,0.284,g
2459725.83804,2022-05-26.3368888,bt,1.59,17.065,>17.065,99.990,0.541,0.108,g
2459725.83931,2022-05-26.3381425,bt,1.52,16.877,16.685,0.184,0.769,0.129,g
2459725.84054,2022-05-26.3393806,bt,1.62,17.018,16.837,0.185,0.669,0.113,g
2459726.78896,2022-05-27.2877153,bH,1.40,17.465,16.832,0.122,0.671,0.075,g
2459726.79026,2022-05-27.2890179,bH,1.39,17.503,>17.503,99.990,0.348,0.072,g
2459726.79156,2022-05-27.2903181,bH,1.39,17.517,17.129,0.153,0.511,0.072,g
2459731.85120,2022-06-01.3495415,bt,1.45,17.277,>17.277,99.990,0.278,0.089,g
2459731.85244,2022-06-01.3507795,bt,1.47,17.114,16.886,0.178,0.639,0.104,g
2459731.85365,2022-06-01.352,bt,1.48,17.165,16.981,0.185,0.586,0.099,g
2459735.99225,2022-06-05.4902615,bD,1.49,17.620,17.115,0.138,0.517,0.065,g
2459735.99349,2022-06-05.4915093,bD,1.54,17.669,17.376,0.167,0.407,0.062,g
2459735.99475,2022-06-05.4927744,bD,1.46,17.704,17.189,0.136,0.484,0.060,g
2459736.03386,2022-06-05.5318789,bD,1.47,17.629,17.257,0.156,0.454,0.064,g
2459736.03512,2022-06-05.5331276,bD,1.47,17.662,17.220,0.146,0.470,0.063,g
2459736.03637,2022-06-05.5343837,bD,1.44,17.573,16.974,0.126,0.589,0.068,g
2459738.94891,2022-06-08.4467046,bD,1.44,17.268,16.995,0.171,0.578,0.090,g
2459738.95018,2022-06-08.4479616,bD,1.49,17.282,>17.282,99.990,0.398,0.089,g
2459738.95145,2022-06-08.4492350,bD,1.42,17.187,>17.187,99.990,0.359,0.097,g
2459740.80083,2022-06-10.2984790,bt,1.59,16.335,>16.335,99.990,0.600,0.212,g
2459740.80206,2022-06-10.2997130,bt,1.50,16.331,>16.331,99.990,0.752,0.213,g
2459740.80331,2022-06-10.3009572,bt,1.56,16.402,>16.402,99.990,0.446,0.200,g
2459741.87463,2022-06-11.3721994,bt,1.46,16.823,>16.823,99.990,0.390,0.135,g
2459741.87586,2022-06-11.3734245,bt,1.51,16.937,>16.937,99.990,0.511,0.122,g
2459741.87710,2022-06-11.3746719,bt,1.48,16.802,>16.802,99.990,0.545,0.138,g
2459742.86448,2022-06-12.3619743,bH,1.41,16.852,>16.852,99.990,0.341,0.132,g
2459742.86578,2022-06-12.3632694,bH,1.46,16.717,>16.717,99.990,0.485,0.149,g
2459742.86706,2022-06-12.3645581,bH,1.40,16.908,16.841,0.206,0.666,0.125,g
2459743.88513,2022-06-13.3825519,bt,1.55,16.199,>16.199,99.990,0.432,0.241,g
2459743.88640,2022-06-13.3838195,bt,1.53,16.258,>16.258,99.990,0.385,0.228,g
2459747.71505,2022-06-17.2122035,bH,1.47,15.867,>15.867,99.990,-0.069,0.327,g
2459747.71635,2022-06-17.2134991,bH,1.41,15.907,>15.907,99.990,-0.589,0.315,g
2459747.71764,2022-06-17.2147875,bH,1.49,15.952,>15.952,99.990,-1.110,0.302,g
2459749.69671,2022-06-19.1937240,bH,1.41,16.153,>16.153,99.990,1.015,0.251,g
2459749.69801,2022-06-19.1950200,bH,1.44,16.561,16.551,0.218,0.870,0.172,g
2459749.69930,2022-06-19.1963116,bH,1.40,16.275,>16.275,99.990,-0.002,0.224,g
2459751.93941,2022-06-21.4362656,bl,1.65,15.133,>15.133,99.990,0.037,0.643,g
2459751.94064,2022-06-21.4375038,bl,1.64,15.857,>15.857,99.990,0.263,0.330,g
2459751.94188,2022-06-21.4387364,bl,1.66,15.716,>15.716,99.990,0.362,0.376,g
2459755.86885,2022-06-25.36545,bt,1.44,17.242,>17.242,99.990,0.371,0.092,g
2459755.87008,2022-06-25.3666766,bt,1.46,15.411,>15.411,99.990,-0.566,0.498,g
2459755.87131,2022-06-25.3679040,bt,1.54,99.990,99.990,99.990,99.990,99.990,g
2459757.49493,2022-06-26.9914355,bp,1.53,17.247,>17.247,99.990,0.355,0.092,g
2459757.49640,2022-06-26.9929070,bp,1.55,17.211,>17.211,99.990,0.426,0.095,g
2459757.49775,2022-06-26.9942555,bp,1.60,17.250,16.681,0.130,0.772,0.091,g
2459758.74307,2022-06-28.2394982,bl,1.52,17.445,17.273,0.187,0.448,0.076,g
2459758.74431,2022-06-28.2407387,bl,1.53,17.296,17.236,0.207,0.463,0.088,g
2459758.74555,2022-06-28.2419807,bl,1.48,17.331,>17.331,99.990,0.392,0.085,g
2459758.77738,2022-06-28.2738023,bl,1.49,17.295,17.072,0.178,0.539,0.088,g
2459758.77861,2022-06-28.2750305,bl,1.47,17.499,17.032,0.143,0.559,0.073,g
2459758.77983,2022-06-28.2762594,bl,1.50,17.350,17.184,0.188,0.486,0.083,g
2459758.80795,2022-06-28.3043660,bl,1.52,17.481,17.151,0.162,0.501,0.074,g
2459758.80918,2022-06-28.3056042,bl,1.61,17.317,17.212,0.199,0.473,0.086,g
2459758.81043,2022-06-28.3068493,bl,1.57,17.469,17.155,0.164,0.499,0.075,g
2459759.78664,2022-06-29.2830043,bH,1.49,17.503,>17.503,99.990,0.263,0.072,g
2459759.78791,2022-06-29.2842833,bH,1.48,17.565,17.249,0.164,0.458,0.068,g
2459759.78920,2022-06-29.2855671,bH,1.44,17.438,17.063,0.155,0.543,0.077,g
2459759.80647,2022-06-29.3028402,bl,1.47,17.472,17.235,0.176,0.463,0.075,g
2459759.80772,2022-06-29.3040761,bl,1.53,17.526,17.255,0.171,0.455,0.071,g
2459759.80896,2022-06-29.3053140,bl,1.49,17.464,17.164,0.166,0.495,0.075,g
2459759.85612,2022-06-29.3524762,bH,1.47,17.450,17.429,0.215,0.388,0.076,g
2459759.85742,2022-06-29.3537812,bH,1.50,17.361,16.457,0.095,0.950,0.083,g
2459759.85872,2022-06-29.3550775,bH,1.50,17.548,17.148,0.152,0.502,0.070,g
2459760.86428,2022-06-30.3605778,bH,1.45,17.410,16.978,0.147,0.587,0.079,g
2459760.86556,2022-06-30.3618591,bH,1.42,17.578,17.000,0.129,0.575,0.068,g
2459760.86687,2022-06-30.3631739,bH,1.45,17.365,15.904,0.057,1.580,0.082,g
2459762.83836,2022-07-02.3345493,bt,1.42,17.658,17.149,0.137,0.502,0.063,g
2459762.83957,2022-07-02.3357652,bt,1.54,17.587,17.508,0.204,0.360,0.067,g
2459762.84082,2022-07-02.3370118,bt,1.49,17.302,17.184,0.197,0.486,0.087,g
2459765.85059,2022-07-05.3466142,bD,1.49,17.280,17.186,0.201,0.485,0.089,g
2459765.85184,2022-07-05.3478638,bD,1.59,17.264,>17.264,99.990,0.389,0.090,g
2459765.85311,2022-07-05.3491266,bD,1.55,17.211,17.074,0.193,0.538,0.095,g
2459767.81618,2022-07-07.3121,bt,1.52,17.365,17.021,0.160,0.564,0.082,g
