HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2457420.06876,2016-02-01.5654853,ba,1.69,16.957,15.355,0.050,2.766,0.127,V
2457420.07002,2016-02-01.5667410,ba,1.71,17.015,15.639,0.062,2.129,0.120,V
2457422.07998,2016-02-03.5765577,ba,1.66,17.079,15.411,0.047,2.627,0.113,V
2457422.08192,2016-02-03.5784956,ba,1.64,16.988,15.455,0.053,2.522,0.123,V
2457422.08318,2016-02-03.5797497,ba,1.69,16.986,15.406,0.051,2.639,0.123,V
2457424.05591,2016-02-05.5523431,ba,1.69,16.827,15.516,0.065,2.386,0.143,V
2457424.05683,2016-02-05.5532611,ba,1.62,16.874,15.531,0.063,2.353,0.137,V
2457424.05772,2016-02-05.5541517,ba,1.65,16.853,15.482,0.062,2.462,0.139,V
2457427.01636,2016-02-08.5125951,ba,2.47,16.952,15.421,0.053,2.603,0.127,V
2457427.01780,2016-02-08.5140293,ba,2.37,16.947,15.377,0.051,2.709,0.128,V
2457427.01953,2016-02-08.5157593,ba,2.42,16.971,15.473,0.055,2.480,0.125,V
2457428.94258,2016-02-10.4386797,ba,1.63,17.023,15.536,0.055,2.342,0.119,V
2457428.94383,2016-02-10.4399377,ba,1.61,17.033,15.509,0.054,2.401,0.118,V
2457428.94509,2016-02-10.4411898,ba,1.68,17.050,15.351,0.046,2.776,0.116,V
2457433.04281,2016-02-14.5386593,ba,1.79,17.153,15.480,0.047,2.464,0.106,V
2457433.04405,2016-02-14.5399032,ba,1.77,17.010,15.433,0.051,2.576,0.121,V
2457433.04530,2016-02-14.5411458,ba,1.82,17.034,15.428,0.050,2.588,0.118,V
2457433.99760,2016-02-15.4933936,ba,1.82,17.027,15.522,0.055,2.373,0.119,V
2457433.99886,2016-02-15.4946489,ba,2.01,17.088,15.441,0.048,2.556,0.112,V
2457434.00011,2016-02-15.4958982,ba,2.02,17.082,15.451,0.049,2.534,0.113,V
2457437.02883,2016-02-18.5244518,ba,1.75,16.701,15.521,0.074,2.375,0.160,V
2457437.03008,2016-02-18.5257033,ba,1.74,16.772,15.439,0.064,2.561,0.150,V
2457437.03134,2016-02-18.5269576,ba,1.79,16.769,15.534,0.070,2.346,0.151,V
2457439.89654,2016-02-21.3920134,ba,1.73,15.989,15.531,0.144,2.353,0.309,V
2457439.89785,2016-02-21.3933232,ba,1.65,16.019,15.559,0.143,2.293,0.300,V
2457439.89911,2016-02-21.3945769,ba,1.67,15.956,15.728,0.178,1.962,0.318,V
2457441.97399,2016-02-23.4693652,ba,1.67,15.743,15.607,0.193,2.194,0.387,V
2457441.97526,2016-02-23.4706254,ba,1.71,15.940,15.322,0.124,2.851,0.323,V
2457441.97651,2016-02-23.4718793,ba,1.69,15.877,15.301,0.129,2.907,0.342,V
2457446.00918,2016-02-27.5043665,ba,2.10,16.426,15.514,0.095,2.389,0.206,V
2457446.01042,2016-02-27.5056075,ba,2.10,16.441,15.486,0.091,2.450,0.204,V
2457446.01167,2016-02-27.5068613,ba,2.06,16.371,15.472,0.096,2.483,0.217,V
2457449.07045,2016-03-01.565525,ba,2.01,16.853,15.442,0.060,2.552,0.139,V
2457449.07170,2016-03-01.566775,ba,1.84,17.013,15.596,0.059,2.216,0.120,V
2457449.07295,2016-03-01.5680177,ba,1.84,16.770,15.452,0.065,2.531,0.150,V
2457449.98736,2016-03-02.4823987,ba,1.78,17.002,15.398,0.050,2.658,0.122,V
2457449.98862,2016-03-02.4836545,ba,1.78,17.083,15.495,0.051,2.432,0.113,V
2457449.98987,2016-03-02.4849093,ba,1.78,16.942,15.456,0.056,2.522,0.128,V
2457451.94279,2016-03-04.4377614,ba,1.60,17.181,15.400,0.042,2.656,0.103,V
2457451.94405,2016-03-04.4390223,ba,1.74,17.054,15.389,0.047,2.681,0.116,V
2457453.02986,2016-03-05.5247927,ba,1.77,17.150,15.426,0.045,2.591,0.106,V
2457453.03112,2016-03-05.5260526,ba,1.71,17.056,15.470,0.051,2.488,0.116,V
2457453.03243,2016-03-05.5273589,ba,1.73,17.015,15.459,0.052,2.514,0.120,V
2457454.97779,2016-03-07.4726650,ba,2.12,17.089,15.448,0.048,2.539,0.112,V
2457454.97905,2016-03-07.4739263,ba,2.14,17.082,15.477,0.050,2.472,0.113,V
2457454.98030,2016-03-07.4751809,ba,2.10,17.037,15.346,0.046,2.789,0.118,V
2457458.97109,2016-03-11.4658718,ba,2.09,17.112,15.548,0.052,2.316,0.110,V
2457458.97235,2016-03-11.4671261,ba,2.07,17.105,15.548,0.052,2.316,0.110,V
2457458.97360,2016-03-11.4683784,ba,2.11,17.068,15.447,0.049,2.541,0.114,V
2457460.99792,2016-03-13.4926524,ba,2.07,17.073,15.477,0.050,2.473,0.114,V
2457460.99917,2016-03-13.4939074,ba,2.05,17.201,15.473,0.044,2.483,0.101,V
2457461.00043,2016-03-13.4951620,ba,2.04,17.147,15.522,0.049,2.372,0.106,V
2457464.83597,2016-03-17.3306436,ba,1.65,16.493,15.634,0.099,2.140,0.194,V
2457464.83722,2016-03-17.3318960,ba,1.67,16.480,15.462,0.086,2.505,0.196,V
2457464.83847,2016-03-17.3331502,ba,1.68,16.447,15.343,0.079,2.797,0.202,V
2457466.05605,2016-03-18.5507111,ba,2.48,16.850,15.487,0.062,2.449,0.140,V
2457466.05730,2016-03-18.5519644,ba,2.43,16.855,15.500,0.063,2.420,0.139,V
2457466.05854,2016-03-18.5532055,ba,2.40,16.805,15.343,0.057,2.799,0.146,V
2457466.85827,2016-03-19.3529260,ba,1.75,16.111,15.810,0.166,1.820,0.276,V
2457466.85917,2016-03-19.3538284,ba,1.79,16.140,15.318,0.103,2.863,0.268,V
2457466.86009,2016-03-19.3547421,ba,1.85,16.137,15.491,0.121,2.439,0.269,V
2457473.06138,2016-03-25.5560070,ba,2.24,15.909,14.979,0.093,3.912,0.332,V
2457473.06263,2016-03-25.5572607,ba,2.27,15.845,>15.845,99.990,1.613,0.352,V
2457473.06389,2016-03-25.5585143,ba,2.27,15.865,15.371,0.139,2.726,0.346,V
2457475.92176,2016-03-28.4163943,ba,2.14,16.591,15.528,0.082,2.359,0.177,V
2457475.92301,2016-03-28.4176488,ba,2.14,16.614,15.420,0.073,2.607,0.174,V
2457475.92427,2016-03-28.4189039,ba,2.13,16.584,15.366,0.071,2.737,0.179,V
2457477.93366,2016-03-30.4283062,ba,1.84,16.995,15.459,0.053,2.514,0.122,V
2457477.93493,2016-03-30.4295798,ba,1.81,16.998,15.328,0.047,2.837,0.122,V
2457477.93618,2016-03-30.4308311,ba,2.00,16.859,15.429,0.059,2.584,0.139,V
2457479.94561,2016-04-01.4402754,ba,1.78,17.111,15.557,0.052,2.297,0.110,V
2457479.94685,2016-04-01.4415252,ba,1.72,17.077,15.392,0.046,2.671,0.113,V
2457479.94811,2016-04-01.4427799,ba,1.73,17.053,15.440,0.049,2.558,0.116,V
2457481.91160,2016-04-03.4062998,ba,1.62,17.065,15.441,0.049,2.555,0.115,V
2457481.91285,2016-04-03.4075472,ba,1.69,17.107,15.551,0.052,2.310,0.110,V
2457481.91410,2016-04-03.4088005,ba,1.69,17.090,15.414,0.047,2.620,0.112,V
2457483.90338,2016-04-05.3981078,ba,1.63,17.070,15.427,0.048,2.589,0.114,V
2457483.90463,2016-04-05.3993614,ba,1.64,17.069,15.476,0.050,2.475,0.114,V
2457483.90589,2016-04-05.4006136,ba,1.65,17.057,15.385,0.047,2.691,0.116,V
2457488.89314,2016-04-10.3879737,ba,1.82,17.090,15.481,0.050,2.463,0.112,V
2457488.89439,2016-04-10.3892261,ba,1.72,16.994,15.413,0.051,2.622,0.122,V
2457488.89564,2016-04-10.3904799,ba,1.73,17.041,15.475,0.052,2.477,0.117,V
2457490.98204,2016-04-12.4769319,ba,1.68,17.010,15.410,0.050,2.630,0.121,V
2457490.98329,2016-04-12.4781869,ba,1.67,17.013,15.441,0.051,2.557,0.120,V
2457490.98455,2016-04-12.4794378,ba,1.62,16.934,15.540,0.061,2.331,0.129,V
2457494.79525,2016-04-16.2902607,ba,1.79,16.510,15.939,0.129,1.616,0.191,V
2457494.79650,2016-04-16.2915083,ba,1.75,16.443,15.495,0.092,2.431,0.203,V
2457494.79775,2016-04-16.2927640,ba,1.84,16.544,15.377,0.075,2.712,0.185,V
2457499.84972,2016-04-21.3449236,ba,1.75,15.895,15.465,0.148,2.500,0.337,V
2457499.85097,2016-04-21.3461780,ba,1.71,15.724,15.505,0.179,2.411,0.394,V
2457499.85223,2016-04-21.3474291,ba,1.73,15.964,15.506,0.144,2.409,0.316,V
2457501.83526,2016-04-23.3305491,ba,1.78,16.144,15.239,0.095,3.079,0.268,V
2457501.83651,2016-04-23.3317991,ba,1.72,16.292,15.725,0.130,1.968,0.233,V
2457501.83776,2016-04-23.3330518,ba,1.77,16.105,15.444,0.119,2.549,0.277,V
2457503.90792,2016-04-25.4033010,ba,1.80,16.435,15.442,0.088,2.553,0.205,V
2457503.90918,2016-04-25.4045628,ba,1.78,16.495,15.578,0.094,2.252,0.194,V
2457503.91043,2016-04-25.4058193,ba,1.73,16.582,15.651,0.093,2.107,0.179,V
2457505.93632,2016-04-27.4318056,ba,1.67,16.804,15.484,0.065,2.457,0.146,V
2457505.93757,2016-04-27.4330503,ba,1.67,16.697,15.443,0.069,2.550,0.161,V
2457505.93882,2016-04-27.4343003,ba,1.67,16.663,15.437,0.071,2.565,0.166,V
2457510.96044,2016-05-02.4561856,ba,2.05,17.001,15.483,0.054,2.459,0.122,V
2457510.96170,2016-05-02.4574509,ba,2.00,17.004,15.351,0.048,2.778,0.121,V
2457510.96296,2016-05-02.4587136,ba,2.00,17.009,15.442,0.052,2.552,0.121,V
2457512.94215,2016-05-04.4380138,ba,1.78,17.057,15.428,0.049,2.586,0.116,V
2457512.94341,2016-05-04.4392729,ba,1.73,17.105,15.417,0.046,2.612,0.110,V
2457512.94467,2016-05-04.4405343,ba,1.79,17.096,15.508,0.051,2.404,0.111,V
2457515.93937,2016-05-07.4354090,ba,1.68,17.032,15.470,0.052,2.488,0.118,V
2457515.94062,2016-05-07.4366605,ba,1.68,16.979,15.490,0.055,2.444,0.124,V
2457515.94187,2016-05-07.4379168,ba,1.67,17.047,15.442,0.050,2.553,0.117,V
2457527.79285,2016-05-19.2896988,ba,1.77,16.133,15.434,0.115,2.573,0.270,V
2457527.79410,2016-05-19.2909579,ba,1.74,16.119,15.496,0.123,2.430,0.274,V
2457527.79537,2016-05-19.2922276,ba,1.69,16.038,15.405,0.122,2.640,0.295,V
2457530.87842,2016-05-22.3755053,ba,2.13,16.131,>16.131,99.990,1.305,0.271,V
2457530.87967,2016-05-22.3767578,ba,2.15,16.236,15.475,0.109,2.476,0.246,V
2457530.88096,2016-05-22.3780472,ba,2.19,16.036,15.385,0.120,2.692,0.296,V
2457532.82897,2016-05-24.3262137,ba,1.82,16.551,15.454,0.080,2.525,0.184,V
2457532.83024,2016-05-24.3274795,ba,1.70,16.660,15.590,0.082,2.228,0.166,V
2457532.83151,2016-05-24.3287482,ba,1.74,16.579,15.434,0.076,2.572,0.179,V
2457536.87933,2016-05-28.3768944,ba,1.66,16.803,15.497,0.066,2.427,0.146,V
2457536.88060,2016-05-28.3781590,ba,1.67,16.788,15.551,0.070,2.310,0.148,V
2457536.88185,2016-05-28.3794113,ba,1.66,16.697,15.386,0.065,2.689,0.161,V
2457538.81325,2016-05-30.310975,ba,1.63,17.127,15.454,0.047,2.526,0.108,V
2457538.81451,2016-05-30.3122271,ba,1.63,17.064,15.422,0.048,2.601,0.115,V
2457538.81575,2016-05-30.3134768,ba,1.63,17.075,15.472,0.050,2.485,0.114,V
2457542.86933,2016-06-03.3673959,ba,1.59,17.045,15.518,0.054,2.380,0.117,V
2457542.87058,2016-06-03.3686396,ba,1.68,17.126,15.499,0.049,2.422,0.108,V
2457542.87183,2016-06-03.3698902,ba,1.71,16.987,15.537,0.057,2.340,0.123,V
2457544.82343,2016-06-05.3216569,ba,1.60,16.830,15.441,0.061,2.555,0.142,V
2457544.82468,2016-06-05.3229076,ba,1.64,16.807,15.478,0.064,2.470,0.145,V
2457544.82597,2016-06-05.3241998,ba,1.67,16.758,15.334,0.059,2.820,0.152,V
2457545.86013,2016-06-06.3584524,ba,1.62,17.012,15.479,0.053,2.468,0.120,V
2457545.86140,2016-06-06.3597214,ba,1.69,17.015,15.472,0.053,2.485,0.120,V
2457545.86266,2016-06-06.3609834,ba,1.59,16.991,15.459,0.053,2.514,0.123,V
2457546.85646,2016-06-07.3548680,ba,1.82,17.053,15.425,0.049,2.593,0.116,V
2457546.85771,2016-06-07.3561186,ba,1.72,17.007,15.490,0.054,2.445,0.121,V
2457546.85898,2016-06-07.3573872,ba,1.74,17.092,15.575,0.054,2.260,0.112,V
2457547.85156,2016-06-08.3500487,ba,1.67,17.110,15.481,0.049,2.465,0.110,V
2457547.85281,2016-06-08.3513050,ba,1.67,17.066,15.468,0.050,2.492,0.115,V
2457547.85406,2016-06-08.3525533,ba,1.61,17.084,15.455,0.049,2.521,0.113,V
2457549.84477,2016-06-10.3434436,ba,1.88,16.942,15.433,0.054,2.576,0.128,V
2457549.84603,2016-06-10.3446953,ba,1.79,16.911,15.501,0.060,2.418,0.132,V
2457549.84729,2016-06-10.3459581,ba,1.75,16.949,15.396,0.052,2.665,0.128,V
2457555.82222,2016-06-16.3214207,ba,1.71,16.322,15.337,0.088,2.813,0.227,V
2457555.82347,2016-06-16.3226710,ba,1.66,16.418,15.398,0.086,2.660,0.208,V
2457555.82472,2016-06-16.3239295,ba,1.72,16.225,15.465,0.109,2.501,0.248,V
2457559.75720,2016-06-20.2567650,ba,1.81,16.294,15.505,0.106,2.411,0.233,V
2457559.75846,2016-06-20.2580190,ba,1.74,16.181,15.251,0.093,3.045,0.259,V
2457559.75971,2016-06-20.2592745,ba,1.85,16.250,15.420,0.102,2.606,0.243,V
2457562.76105,2016-06-23.2608824,ba,1.65,17.043,15.568,0.056,2.274,0.117,V
2457562.76230,2016-06-23.2621333,ba,1.69,16.999,15.488,0.054,2.447,0.122,V
2457562.76357,2016-06-23.2633981,ba,1.70,17.051,15.484,0.052,2.457,0.116,V
2457568.78713,2016-06-29.2875104,ba,1.59,17.044,15.445,0.050,2.545,0.117,V
2457568.78849,2016-06-29.2888782,ba,1.58,16.988,15.437,0.052,2.566,0.123,V
2457568.78986,2016-06-29.2902475,ba,1.62,16.926,15.387,0.053,2.685,0.130,V
2457576.76280,2016-07-07.2638983,ba,1.64,16.982,15.441,0.053,2.555,0.124,V
2457576.76405,2016-07-07.2651502,ba,1.67,17.018,15.412,0.050,2.624,0.120,V
2457576.76530,2016-07-07.2664004,ba,1.69,17.021,15.379,0.048,2.705,0.119,V
2457708.14307,2016-11-15.6465185,ba,2.05,15.817,15.194,0.123,3.209,0.362,V
2457708.14434,2016-11-15.6477835,ba,2.01,15.836,15.128,0.114,3.412,0.355,V
2457708.14565,2016-11-15.6490945,ba,1.72,15.643,15.123,0.136,3.425,0.425,V
2457711.14300,2016-11-18.6462221,ba,1.67,16.458,15.465,0.088,2.499,0.201,V
2457711.14425,2016-11-18.6474756,ba,1.73,16.330,15.280,0.083,2.966,0.226,V
2457711.14550,2016-11-18.6487277,ba,1.73,16.175,15.360,0.103,2.754,0.260,V
2457722.14773,2016-11-29.6500702,ba,2.39,16.723,15.474,0.069,2.481,0.157,V
2457736.07820,2016-12-13.5793055,ba,1.85,16.010,15.333,0.117,2.824,0.303,V
2457736.07946,2016-12-13.5805578,ba,1.81,15.968,15.634,0.161,2.139,0.315,V
2457736.08070,2016-12-13.5818076,ba,1.97,15.948,15.329,0.124,2.832,0.321,V
2457746.16695,2016-12-23.6671133,ba,1.66,16.776,15.715,0.082,1.985,0.150,V
2457746.16822,2016-12-23.6683804,ba,1.68,16.499,15.458,0.084,2.516,0.193,V
2457746.16948,2016-12-23.6696480,ba,1.63,16.398,15.352,0.084,2.773,0.212,V
2457748.07501,2016-12-25.5749952,ba,2.49,16.768,15.412,0.063,2.625,0.151,V
2457748.07638,2016-12-25.5763565,ba,2.45,16.804,15.382,0.059,2.696,0.146,V
2457748.07769,2016-12-25.5776659,ba,2.44,16.831,15.495,0.064,2.431,0.142,V
2457751.04298,2016-12-28.5426843,ba,1.73,16.803,15.387,0.059,2.687,0.146,V
2457751.04423,2016-12-28.5439337,ba,2.00,16.844,15.503,0.064,2.415,0.141,V
2457751.04549,2016-12-28.5451908,ba,1.73,16.909,15.398,0.054,2.659,0.133,V
2457757.10686,2017-01-03.6059953,ba,1.62,17.066,15.450,0.049,2.535,0.115,V
2457757.10812,2017-01-03.6072495,ba,1.58,17.098,15.471,0.049,2.486,0.111,V
2457757.10938,2017-01-03.6085133,ba,1.57,17.131,15.456,0.047,2.520,0.108,V
2457762.00691,2017-01-08.5055938,ba,1.68,16.422,15.470,0.091,2.488,0.207,V
2457762.00817,2017-01-08.5068498,ba,1.66,16.423,15.508,0.094,2.403,0.207,V
2457762.00942,2017-01-08.5081,ba,1.68,16.417,15.584,0.102,2.241,0.208,V
2457764.05353,2017-01-10.5520252,ba,1.64,16.396,15.547,0.100,2.317,0.212,V
2457764.05479,2017-01-10.5532809,ba,1.69,16.351,15.261,0.080,3.017,0.221,V
2457764.05604,2017-01-10.5545326,ba,1.70,16.426,15.776,0.120,1.877,0.206,V
2457766.83194,2017-01-13.3301837,be,1.45,15.684,15.202,0.141,3.185,0.409,V
2457766.83323,2017-01-13.3314712,be,1.61,15.751,15.543,0.181,2.327,0.384,V
2457766.83451,2017-01-13.3327575,be,1.51,15.706,>15.706,99.990,1.625,0.400,V
2457768.04467,2017-01-14.5428105,ba,1.62,16.183,15.289,0.096,2.939,0.258,V
2457768.04593,2017-01-14.5440731,ba,1.67,16.305,15.328,0.089,2.837,0.231,V
2457768.04720,2017-01-14.5453381,ba,1.62,16.167,15.227,0.092,3.113,0.262,V
2457774.17733,2017-01-20.6749440,ba,1.67,16.393,15.553,0.101,2.305,0.213,V
2457774.17861,2017-01-20.6762208,ba,1.83,16.293,15.756,0.134,1.912,0.233,V
2457774.17987,2017-01-20.6774789,ba,1.81,15.974,15.289,0.117,2.940,0.313,V
2457775.15774,2017-01-21.6552670,ba,1.63,16.917,15.494,0.059,2.434,0.131,V
2457775.15900,2017-01-21.6565309,ba,1.68,16.959,15.473,0.056,2.481,0.126,V
2457775.16025,2017-01-21.6577791,ba,1.65,17.030,15.376,0.048,2.712,0.118,V
2457777.85592,2017-01-24.3532222,be,1.62,16.540,15.267,0.068,3.000,0.186,V
2457777.85721,2017-01-24.3545107,be,1.60,16.669,15.498,0.074,2.423,0.165,V
2457777.85849,2017-01-24.3557997,be,1.69,16.648,15.373,0.068,2.720,0.168,V
2457779.08005,2017-01-25.5772606,ba,1.77,17.067,15.463,0.050,2.506,0.114,V
2457779.08131,2017-01-25.5785141,ba,1.80,17.068,15.547,0.054,2.319,0.114,V
2457779.08257,2017-01-25.5797754,ba,1.76,17.107,15.503,0.050,2.415,0.110,V
2457782.04800,2017-01-28.5449737,ba,1.64,17.136,15.507,0.049,2.404,0.108,V
2457782.04929,2017-01-28.5462622,ba,1.62,17.122,15.411,0.045,2.627,0.109,V
2457782.05055,2017-01-28.5475254,ba,1.62,17.162,15.500,0.047,2.420,0.105,V
2457784.78652,2017-01-31.2832795,be,1.39,16.876,15.457,0.059,2.517,0.136,V
2457784.78784,2017-01-31.2846027,be,1.39,16.705,15.339,0.062,2.807,0.160,V
2457784.78914,2017-01-31.2858982,be,1.42,16.709,15.396,0.065,2.662,0.159,V
2457788.05828,2017-02-03.5548034,ba,1.88,17.059,15.363,0.046,2.744,0.115,V
2457788.05955,2017-02-03.5560758,ba,1.74,17.073,15.441,0.049,2.557,0.114,V
2457788.94459,2017-02-04.4410525,ba,1.71,16.772,15.424,0.063,2.595,0.150,V
2457788.94586,2017-02-04.4423160,ba,1.76,16.797,15.373,0.059,2.723,0.147,V
2457788.94714,2017-02-04.4436034,ba,1.78,16.766,15.462,0.066,2.507,0.151,V
2457790.06586,2017-02-05.5622427,ba,1.63,17.147,15.429,0.045,2.585,0.106,V
2457790.06714,2017-02-05.5635177,ba,1.67,17.053,15.486,0.052,2.452,0.116,V
2457790.06841,2017-02-05.5647875,ba,1.66,17.143,15.486,0.047,2.453,0.107,V
2457792.78138,2017-02-08.2775744,be,1.48,16.229,15.522,0.114,2.371,0.248,V
2457792.78265,2017-02-08.2788476,be,1.55,16.368,15.360,0.087,2.754,0.218,V
2457792.78395,2017-02-08.2801508,be,1.54,16.255,15.446,0.104,2.542,0.242,V
2457795.05748,2017-02-10.5535321,ba,1.74,16.116,15.274,0.101,2.982,0.275,V
2457795.05875,2017-02-10.5547994,ba,1.65,16.084,15.519,0.130,2.378,0.283,V
2457795.06002,2017-02-10.5560728,ba,1.70,16.117,15.465,0.120,2.499,0.274,V
2457801.08580,2017-02-16.5814856,ba,1.71,16.571,15.660,0.095,2.088,0.181,V
2457801.08706,2017-02-16.5827481,ba,1.64,16.516,15.506,0.086,2.408,0.190,V
2457801.08833,2017-02-16.5840222,ba,1.63,16.518,15.458,0.082,2.517,0.190,V
2457804.10624,2017-02-19.6017643,ba,1.74,16.906,15.504,0.060,2.413,0.133,V
2457804.10750,2017-02-19.6030281,ba,1.71,16.912,15.393,0.054,2.670,0.132,V
2457806.07959,2017-02-21.5750145,ba,2.25,16.999,15.408,0.050,2.635,0.122,V
2457806.08086,2017-02-21.5762836,ba,2.23,16.983,15.395,0.051,2.665,0.124,V
2457806.08213,2017-02-21.5775508,ba,2.24,17.013,15.525,0.055,2.366,0.120,V
2457807.82799,2017-02-23.3233282,be,1.59,16.633,15.496,0.077,2.428,0.171,V
2457807.82929,2017-02-23.3246314,be,1.51,16.706,15.353,0.063,2.772,0.160,V
2457807.83058,2017-02-23.3259260,be,1.54,16.753,15.372,0.061,2.725,0.153,V
2457816.73370,2017-03-04.2286807,be,1.51,16.707,15.442,0.068,2.553,0.159,V
2457816.73500,2017-03-04.2299886,be,1.46,16.652,15.511,0.076,2.396,0.168,V
2457816.73631,2017-03-04.2312971,be,1.42,16.805,15.380,0.059,2.702,0.146,V
2457822.87233,2017-03-10.3671386,ba,2.32,15.835,15.212,0.123,3.156,0.356,V
2457822.87361,2017-03-10.3684136,ba,2.27,16.036,15.550,0.140,2.312,0.296,V
2457822.87489,2017-03-10.3696980,ba,2.25,16.023,15.434,0.127,2.571,0.299,V
2457828.01026,2017-03-15.5049635,ba,1.63,16.273,15.283,0.088,2.954,0.238,V
2457828.01152,2017-03-15.5062265,ba,1.65,16.335,15.235,0.080,3.090,0.224,V
2457828.01279,2017-03-15.5074956,ba,1.60,16.151,15.373,0.107,2.723,0.266,V
2457829.86621,2017-03-17.3608892,ba,1.64,16.750,15.465,0.067,2.500,0.153,V
2457829.86749,2017-03-17.3621656,ba,1.68,16.745,15.442,0.066,2.556,0.154,V
2457829.86876,2017-03-17.3634402,ba,1.67,16.800,15.318,0.056,2.861,0.147,V
2457833.03741,2017-03-20.5320556,ba,1.80,16.862,15.514,0.063,2.391,0.138,V
2457833.03870,2017-03-20.5333478,ba,1.71,16.976,15.545,0.058,2.323,0.124,V
2457833.03997,2017-03-20.5346204,ba,1.76,16.942,15.436,0.055,2.566,0.128,V
2457836.06109,2017-03-23.5557202,ba,1.69,16.452,15.844,0.125,1.763,0.201,V
2457836.06236,2017-03-23.5569887,ba,1.67,16.761,15.486,0.068,2.451,0.152,V
2457836.06363,2017-03-23.5582564,ba,1.72,16.606,15.461,0.076,2.509,0.175,V
2457838.03464,2017-03-25.5292681,ba,1.73,17.019,15.485,0.053,2.454,0.120,V
2457838.03591,2017-03-25.5305359,ba,1.71,17.047,15.497,0.052,2.427,0.117,V
2457838.03718,2017-03-25.5318019,ba,1.67,17.056,15.474,0.051,2.480,0.116,V
2457841.03525,2017-03-28.5298857,ba,1.61,17.007,15.389,0.049,2.681,0.121,V
2457841.03651,2017-03-28.5311445,ba,1.66,17.020,15.424,0.050,2.596,0.120,V
2457841.03777,2017-03-28.5324065,ba,1.71,16.991,15.467,0.054,2.495,0.123,V
2457842.03965,2017-03-29.5342869,ba,1.78,16.996,15.419,0.051,2.609,0.122,V
2457842.04092,2017-03-29.5355603,ba,1.76,17.084,15.594,0.055,2.220,0.113,V
2457842.04219,2017-03-29.5368344,ba,1.75,17.043,15.451,0.050,2.532,0.117,V
2457845.76936,2017-04-02.2640346,ba,1.67,16.768,15.433,0.064,2.574,0.151,V
2457845.77062,2017-04-02.2652986,ba,1.65,16.813,15.311,0.055,2.881,0.145,V
2457845.77190,2017-04-02.2665723,ba,1.65,16.735,15.513,0.071,2.391,0.155,V
2457846.85391,2017-04-03.3486045,ba,1.64,16.810,15.530,0.067,2.356,0.145,V
2457846.85519,2017-04-03.3498789,ba,1.62,16.887,15.405,0.056,2.642,0.135,V
2457846.85646,2017-04-03.3511526,ba,1.69,16.897,15.384,0.054,2.695,0.134,V
2457848.01448,2017-04-04.5091920,ba,1.66,16.972,15.278,0.046,2.971,0.125,V
2457848.01575,2017-04-04.5104589,ba,1.65,17.113,15.492,0.049,2.439,0.110,V
2457848.01701,2017-04-04.5117247,ba,1.62,17.064,15.538,0.054,2.337,0.115,V
2457848.64373,2017-04-05.1384456,be,1.58,16.452,15.365,0.080,2.742,0.202,V
2457848.64506,2017-04-05.1397812,be,1.67,16.484,15.504,0.089,2.412,0.196,V
2457848.64638,2017-04-05.1411033,be,1.61,16.431,15.448,0.088,2.540,0.205,V
2457850.99978,2017-04-07.4945410,ba,1.70,16.423,15.503,0.094,2.413,0.207,V
2457851.00104,2017-04-07.4958042,ba,1.74,16.253,15.429,0.103,2.585,0.242,V
2457851.00232,2017-04-07.4970833,ba,1.74,16.339,15.663,0.117,2.085,0.224,V
2457854.98619,2017-04-11.4810486,ba,1.92,15.319,>15.319,99.990,1.905,0.572,V
2457854.98746,2017-04-11.4823165,ba,1.78,15.377,>15.377,99.990,2.151,0.542,V
2457854.98872,2017-04-11.4835861,ba,1.77,15.522,15.326,0.183,2.841,0.474,V
2457855.87119,2017-04-12.3660759,ba,1.66,15.869,15.834,0.212,1.778,0.345,V
2457855.87247,2017-04-12.3673537,ba,1.75,16.016,15.434,0.128,2.572,0.301,V
2457855.87373,2017-04-12.3686156,ba,1.71,15.892,15.719,0.187,1.980,0.338,V
2457858.96767,2017-04-15.4626420,ba,1.77,16.594,15.634,0.090,2.139,0.177,V
2457858.96893,2017-04-15.4639072,ba,1.74,16.490,15.384,0.079,2.693,0.195,V
2457858.97019,2017-04-15.4651741,ba,1.75,16.512,15.487,0.085,2.450,0.191,V
2457863.98822,2017-04-20.4833799,ba,1.63,16.973,15.453,0.054,2.526,0.125,V
2457863.98949,2017-04-20.4846462,ba,1.59,17.009,15.415,0.050,2.618,0.121,V
2457863.99075,2017-04-20.4859126,ba,1.60,17.044,15.540,0.055,2.333,0.117,V
2457867.74155,2017-04-24.2368719,be,1.43,16.656,15.428,0.071,2.587,0.167,V
2457867.74282,2017-04-24.2381486,be,1.45,16.705,15.366,0.064,2.737,0.160,V
2457867.74409,2017-04-24.2394140,be,1.50,16.765,15.463,0.066,2.503,0.151,V
2457870.73681,2017-04-27.2322732,ba,2.14,15.818,15.439,0.155,2.560,0.361,V
2457870.73807,2017-04-27.2335343,ba,2.10,16.033,15.254,0.107,3.038,0.296,V
2457870.73934,2017-04-27.2348005,ba,2.08,16.317,15.528,0.106,2.358,0.228,V
2457877.74260,2017-05-04.2384321,ba,1.71,16.286,15.705,0.128,2.005,0.235,V
2457877.74386,2017-05-04.2397003,ba,1.70,16.433,15.599,0.102,2.208,0.205,V
2457877.74513,2017-05-04.2409716,ba,1.73,16.388,15.456,0.093,2.521,0.214,V
